domain,cyc_sim_ps,sup_ps,prior_l2_ps,prior_bnd_ps,knn_min,knn_mean_k,jac_sig
sim,0.3234961032867431,1.0659605264663696,0.7628878355026245,0.0,2.2403719425201416,2.531435251235962,185.0772247314453
sim,0.9289517998695374,1.0875754356384275,0.8549484014511108,0.0,2.0965747833251958,2.2740869522094727,67.91111755371094
sim,0.3440312445163727,0.9923876523971558,0.6923606395721436,0.0,2.1870880126953125,2.302422046661377,19.926782608032227
sim,0.8088271021842957,0.9870657920837402,0.332450270652771,0.0,2.076913595199585,2.300631046295166,38.78121948242188
sim,0.0526051335036754,1.090044021606445,0.3621982932090759,0.0,2.222700357437134,2.5529279708862305,25.33399772644043
sim,0.4383983314037323,0.8939856290817261,0.6856547594070435,0.0,2.0430853366851807,2.213005542755127,38.35224533081055
sim,0.9346590042114258,0.8716208338737488,0.3463336527347564,0.0,2.000088214874268,2.307860374450684,43.07662963867188
sim,0.0933571755886077,1.184451699256897,0.7668923735618591,0.0,2.3632352352142334,2.562535762786865,24.08343315124512
sim,0.4246089160442352,1.0707401037216189,0.1799096316099167,0.0,2.243480443954468,2.6340861320495605,35.32316589355469
sim,0.5310987234115601,0.833367109298706,0.686155378818512,0.0,2.0363354682922363,2.343613624572754,32.84313201904297
sim,1.2106871604919434,1.0082873106002808,0.3612216413021087,0.0,2.391067743301392,2.458132266998291,46.91519546508789
sim,0.0414069406688213,1.1895416975021362,0.6698771119117737,0.0,2.2065298557281494,2.342749118804932,6.267138481140137
sim,0.2548682689666748,0.5627115368843079,0.7951483130455017,0.0,2.166496753692627,2.38192081451416,59.90215301513672
sim,0.5668236613273621,1.1291266679763794,0.7986012101173401,0.0,2.250053882598877,2.533435106277466,75.3700942993164
sim,0.1074306592345237,1.2215642929077148,0.7438929677009583,0.0,2.3989620208740234,2.62528657913208,19.232744216918945
sim,0.0622868761420249,1.0490139722824097,0.4801295101642608,0.0,2.283829927444458,2.4579858779907227,88.98287200927734
sim,0.8011730313301086,0.9629840850830078,1.6558821201324463,0.0266085211187601,2.010822534561157,2.3721923828125,91.91732025146484
sim,0.0237568318843841,1.1933276653289795,0.6682217717170715,0.0,2.1646759510040283,2.521275758743286,69.24668884277344
sim,1.045588493347168,0.7564483880996704,1.3758372068405151,0.0170094370841979,2.070018529891968,2.251397132873535,61.29783248901367
sim,0.119194783270359,1.0132421255111694,0.7921726107597351,0.0,2.16548228263855,2.312434434890747,6.399006843566895
sim,0.1242536678910255,1.342646241188049,0.7574257254600525,0.0,2.167787551879883,2.557037830352783,35.585208892822266
sim,1.3402714729309082,0.8180454969406128,0.7671897411346436,0.0,2.250151395797729,2.3479092121124268,56.96746063232422
sim,0.4530034065246582,0.9656859040260316,0.69724440574646,0.0,2.483230829238892,2.6736340522766118,49.06405258178711
sim,0.0717852413654327,0.8601990342140198,0.6716481447219849,0.0,2.0592801570892334,2.2558670043945312,20.455915451049805
sim,0.0760930702090263,0.8227542638778687,0.944324791431427,0.0003503825864754,2.132596015930176,2.3716704845428467,9.47714900970459
sim,0.4020470082759857,0.5607434511184692,0.7921139001846313,0.0,2.1909334659576416,2.3819808959960938,25.07761001586914
sim,0.2456900626420974,0.7154794931411743,0.801252007484436,0.0105106234550476,2.007896423339844,2.0935792922973637,46.15544891357422
sim,0.4569893777370453,1.034920573234558,0.8139111995697021,0.0,2.213869571685791,2.544527530670166,35.52525329589844
sim,0.4137991964817047,1.0175288915634155,0.6756756901741028,0.0,2.2150590419769287,2.4846396446228027,18.19997787475586
sim,0.0689619928598404,1.099833369255066,0.3850510418415069,0.0,2.3687148094177246,2.6349592208862305,17.575815200805664
sim,0.2673437595367431,0.4942003190517425,0.7389920949935913,0.0,2.018397569656372,2.333806037902832,19.942590713500977
sim,0.1924520283937454,1.118515968322754,0.9079073071479796,0.0,2.227291822433472,2.518399953842163,25.961091995239254
sim,0.1325187683105468,0.99530291557312,0.3533069789409637,0.0,2.417250871658325,2.501116752624512,93.56639862060548
sim,0.0786387398838996,1.1177990436553955,0.8077027797698975,0.0,2.14212417602539,2.5912117958068848,6.310257434844971
sim,0.1216902434825897,1.0677801370620728,0.8036262392997742,0.0,2.138840913772583,2.322585105895996,4.75203275680542
sim,0.3648608922958374,0.88292396068573,0.7082546353340149,0.0,2.126434803009033,2.214365243911743,44.75957107543945
sim,0.9101970195770264,0.7731311321258545,0.9939215779304504,0.0042753950692713,2.013213396072388,2.369464874267578,90.25225830078124
sim,0.902405560016632,1.0074104070663452,0.2542351484298706,0.0,2.4986817836761475,2.722214937210083,35.44485855102539
sim,0.4785806238651275,0.914562463760376,0.7861497402191162,0.0,2.011171102523804,2.395087718963623,60.37598037719727
sim,0.2178573906421661,0.9156561493873596,0.4383553266525268,0.0,2.152533054351806,2.2589540481567383,100.48821258544922
sim,0.0291869547218084,0.7669094800949097,0.7334111332893372,0.0,2.1530706882476807,2.271290063858032,40.09707260131836
sim,0.9452679753303528,0.904717743396759,0.5668604373931885,0.0,2.1601245403289795,2.2858705520629883,42.47284698486328
sim,0.901077926158905,0.941458821296692,1.5181220769882202,0.0174729172140359,2.552370548248291,2.7563040256500244,70.32494354248047
sim,0.0676672458648681,1.018732666969299,0.5652338862419128,0.0,2.315779209136963,2.5604259967803955,69.5485610961914
sim,0.0462957732379436,0.5518365502357483,0.8798496723175049,0.0,2.297093391418457,2.5021486282348637,13.870868682861328
sim,0.5707618594169617,0.8637264966964722,0.6697648167610168,0.0,2.076382637023926,2.2392890453338623,42.28888320922852
sim,0.6833744645118713,0.7050502896308899,0.7323389649391174,0.0,2.156724452972412,2.5232253074646,27.348369598388672
sim,0.0456336885690689,1.1716457605361938,0.9599400758743286,0.0,2.0244669914245605,2.5239834785461426,10.527775764465332
sim,0.1037274301052093,1.2804865837097168,0.7421407103538513,0.0,2.218644142150879,2.4942498207092285,8.575221061706543
sim,0.5340888500213623,0.6268057227134705,0.670939028263092,0.0,2.0156211853027344,2.2254366874694824,119.845458984375
sim,0.0556183159351348,1.1219055652618408,0.5675502419471741,0.0,2.0714328289031982,2.3961844444274902,33.638641357421875
sim,0.4796983003616333,1.1109399795532229,0.7249985337257385,0.0,2.436567783355713,2.593972682952881,36.63341522216797
sim,0.1209630370140075,0.99266916513443,0.7412062287330627,0.0,2.00498104095459,2.353359699249268,8.33792495727539
sim,0.0663580521941185,1.2430620193481443,0.7101185321807861,0.0,2.135863304138184,2.443894863128662,11.436229705810549
sim,0.2704409658908844,1.4346154928207395,0.6971889138221741,0.0,2.379745483398437,2.581171989440918,98.66368103027344
sim,0.4769749045372009,0.9162640571594238,0.5956782698631287,0.0,2.1700589656829834,2.381758689880371,35.780635833740234
sim,0.8545613288879395,0.9495155811309814,1.3445078134536743,0.0155942179262638,2.2125320434570312,2.3506321907043457,93.14488220214844
sim,0.4405911564826965,0.6900397539138794,0.6098160743713379,0.0,2.133711099624634,2.312859058380127,43.643951416015625
sim,0.478865385055542,0.9808229207992554,0.4218441843986511,0.0,2.167463779449463,2.334710597991944,59.40603256225586
sim,0.0309657119214534,1.1507574319839478,0.5696672201156616,0.0,2.6584277153015137,2.758731842041016,9.991724967956545
sim,0.4392158985137939,0.6698414087295532,0.6399146914482117,0.0,2.194100141525269,2.341822624206543,18.809690475463867
sim,1.1151942014694214,0.8561118245124817,0.927089512348175,0.0044572120532393,2.28147029876709,2.471898078918457,35.56521987915039
sim,0.3725479245185852,0.8033874034881592,0.4530019164085388,0.0,2.0365498065948486,2.2322375774383545,37.34702682495117
sim,0.0298226904124021,0.8612172603607178,0.9249230027198792,0.0,2.0898237228393555,2.3059682846069336,10.082533836364746
sim,0.1248979717493057,1.0140511989593506,0.6652209758758545,0.0,2.010662794113159,2.508672952651977,8.094128608703613
sim,0.0085274223238229,0.7818496823310852,1.016176462173462,0.0022461058106273,2.212165117263794,2.3727331161499023,14.069439888000488
sim,0.4610182642936706,0.859643280506134,0.723559558391571,0.0,2.23755431175232,2.4703080654144287,37.51824569702149
sim,0.0161257479339838,1.1193971633911133,0.9509565830230712,0.0108005525544285,2.3410303592681885,2.4949121475219727,44.9814338684082
sim,0.115984059870243,1.1406400203704834,0.650233268737793,0.0,2.220346689224243,2.391836643218994,27.851337432861328
sim,0.4866343736648559,0.9012616872787476,0.7091460824012756,0.0,2.1555771827697754,2.5084333419799805,24.37553596496582
sim,0.0224246047437191,1.071086287498474,0.8389031291007996,0.0,2.178027391433716,2.3341634273529053,10.073107719421388
sim,0.0513706877827644,0.836327314376831,0.2774611115455627,0.0,2.1373815536499023,2.3438849449157715,15.44179344177246
sim,0.2252270281314849,0.9480549097061156,0.5253679752349854,0.0,2.1451680660247803,2.343433380126953,53.29911422729492
sim,0.0512006804347038,1.6827136278152466,0.7418996691703796,0.0,2.2852439880371094,2.794013023376465,14.0779447555542
sim,0.1508189141750335,1.0112704038619995,1.0587401390075684,0.0101007521152496,2.0042378902435303,2.305051326751709,33.168697357177734
sim,0.1240151897072792,1.4328242540359497,0.9728463888168336,0.0022326351609081,2.207655191421509,2.5848331451416016,25.210697174072266
sim,0.0438940972089767,1.0274070501327517,0.6518058776855469,0.0,2.2043726444244385,2.2408835887908936,12.527323722839355
sim,0.082394964993,1.057018160820007,0.7028611898422241,0.0,2.6982929706573486,2.820265769958496,9.077387809753418
sim,1.122925877571106,1.1212255954742432,1.5714706182479858,0.0205950271338224,2.158255815505981,2.385610580444336,73.2479248046875
sim,1.2838398218154907,0.5974524617195129,0.7517021894454956,0.0,2.127682447433472,2.25523042678833,172.304443359375
sim,0.1180690824985504,1.3052221536636353,0.7531101107597351,0.0,2.129467010498047,2.39298152923584,
sim,0.0697057470679283,1.212010383605957,0.9096546173095704,0.0,2.058389902114868,2.347935438156128,
sim,0.5680363774299622,0.9714289903640748,0.7340382933616638,0.0,2.1510894298553467,2.257720470428467,
sim,1.2657266855239868,0.7734382152557373,0.9869049191474916,0.0072329775430262,2.103006362915039,2.212135076522827,
sim,0.6154506802558899,1.006366729736328,0.7188921570777893,0.0,2.1108994483947754,2.4237396717071533,
sim,0.1269687712192535,1.1395235061645508,0.7637577652931213,0.0,2.011913537979126,2.305551052093506,
sim,0.125000387430191,1.0106838941574097,0.4334487318992615,0.0,2.1066696643829346,2.3381145000457764,
sim,0.615644633769989,0.8786343336105347,0.7366207242012024,0.0,2.17090916633606,2.3693623542785645,
sim,0.0372643508017063,0.9333946704864502,0.8227317929267883,0.0,2.09501051902771,2.4542720317840576,
sim,0.0667954012751579,0.9978354573249816,0.696313202381134,0.0,2.1515491008758545,2.3620615005493164,
sim,0.4259308576583862,1.1770055294036863,0.8169668316841125,0.0,2.1076884269714355,2.349365472793579,
sim,1.080655217170715,1.061199426651001,0.8035671710968018,0.0,2.178112268447876,2.448785781860352,
sim,0.0234266631305217,1.0115467309951782,0.6622954607009888,0.0,2.102009057998657,2.387221097946167,
sim,0.1329618543386459,1.12639582157135,0.7245873212814331,0.0,2.044421434402466,2.3827567100524902,
sim,0.6037768125534058,0.9908474683761596,0.7604051828384399,0.0,2.0232653617858887,2.426384449005127,
sim,0.1153453364968299,1.2837780714035034,0.3679328560829162,0.0,2.515876054763794,2.720818996429444,
sim,0.0315137021243572,1.2956041097640991,0.523980975151062,0.0,2.45425796508789,2.625621795654297,
sim,0.4323731362819671,0.8994994163513184,0.8309854865074158,0.0,2.084851026535034,2.389533519744873,
sim,0.0916755050420761,1.0993479490280151,0.5092617869377136,0.0,2.067185163497925,2.583744525909424,
sim,0.1036238372325897,1.384358048439026,0.7162219882011414,0.0,2.360586881637573,2.6864349842071533,
sim,0.7227110862731934,0.8348196744918823,0.3582133650779724,0.0,2.0117576122283936,2.2592921257019043,
sim,0.0762610882520675,1.2108683586120603,0.7191429734230042,0.0,2.11289119720459,2.3337855339050293,
